"","date.local","location","value","unit","country"
"337","2022-10-05T21:00:00-04:00","Burlington",14.4,"µg/m³","US"
"338","2022-10-05T20:00:00-05:00","UAM Xochimilco",43,"µg/m³","MX"
"339","2022-10-05T17:00:00-08:00","Butte (Harrison Cour",2,"µg/m³","US"
"340","2022-10-05T22:00:00-03:00","U.C. Maule",17,"µg/m³","CL"
"341","2022-10-05T20:00:00-05:00","MADISON EAST",7.4,"µg/m³","US"
"342","2022-10-05T21:00:00-04:00","Marcus Hook",3.9,"µg/m³","US"
"343","2022-10-05T20:00:00-05:00","Hinds CC",13.1,"µg/m³","US"
"344","2022-10-05T21:00:00-04:00","MATH & SCIENCE CTR",4.6,"µg/m³","US"
"345","2022-10-05T20:00:00-05:00","CARPENTER",10,"µg/m³","US"
"346","2022-10-05T20:00:00-05:00","CARY",10.7,"µg/m³","US"
"347","2022-10-05T20:00:00-05:00","MCADORY",8.3,"µg/m³","US"
"348","2022-10-05T20:00:00-05:00","Hillcrest HS",7,"µg/m³","US"
"349","2022-10-05T20:00:00-05:00","Tulsa",11.5,"µg/m³","US"
"350","2022-10-05T18:00:00-07:00","CC_Armory",2,"µg/m³","US"
"351","2022-10-05T21:00:00-04:00","MICMAC",5.1,"µg/m³","US"
"352","2022-10-05T19:00:00-06:00","Tramway",1.9,"µg/m³","US"
"353","2022-10-05T21:00:00-04:00","MLK",3.9,"µg/m³","US"
"354","2022-10-05T21:00:00-04:00","Towanda",5.3,"µg/m³","US"
"355","2022-10-05T18:00:00-07:00","Toppenish-Yakama Tri",14,"µg/m³","US"
"356","2022-10-05T21:00:00-04:00","Charleroi",6.7,"µg/m³","US"
"357","2022-10-05T21:00:00-04:00","Chester",4.3,"µg/m³","US"
"358","2022-10-05T20:00:00-05:00","Chickasaw",25.9,"µg/m³","US"
"359","2022-10-05T20:00:00-05:00","CHIWAUKEE",9.7,"µg/m³","US"
"360","2022-10-05T20:00:00-05:00","CHI_COM",12.1,"µg/m³","US"
"361","2022-10-05T20:00:00-05:00","CHI_SP",15.9,"µg/m³","US"
"362","2022-10-05T21:00:00-04:00","Tiverton",3,"µg/m³","CA"
"363","2022-10-05T20:00:00-05:00","MONTG",14.7,"µg/m³","US"
"364","2022-10-05T20:00:00-05:00","CORNER",6.3,"µg/m³","US"
"365","2022-10-05T21:00:00-04:00","MOUNDSVILLE",6.7,"µg/m³","US"
"366","2022-10-05T20:00:00-05:00","Thibodaux",13.7,"µg/m³","US"
"367","2022-10-05T18:00:00-07:00","Temecula (Lake Skinn",13.7,"µg/m³","US"
"368","2022-10-05T21:00:00-04:00","Macon Forestry",7.2,"µg/m³","US"
"369","2022-10-05T21:00:00-04:00","Madawaska PSB",8,"µg/m³","CA"
"370","2022-10-05T20:00:00-05:00","Madisonville",5,"µg/m³","US"
"371","2022-10-05T18:00:00-07:00","Madras - Westside Sc",9,"µg/m³","US"
"372","2022-10-05T19:00:00-06:00","Taos Fire Station",1,"µg/m³","US"
"373","2022-10-05T22:00:00-03:00","Talagante",18,"µg/m³","CL"
"374","2022-10-05T21:00:00-04:00","Taft NCore PAMS",7.9,"µg/m³","US"
"375","2022-10-05T18:00:00-07:00","Tacoma-S 36th St",11,"µg/m³","US"
"376","2022-10-05T18:00:00-07:00","Tacoma-L St",14,"µg/m³","US"
"377","2022-10-05T19:00:00-06:00","Idaho City",2,"µg/m³","US"
"378","2022-10-05T21:00:00-04:00","TK Gregg",5.2,"µg/m³","US"
"379","2022-10-05T21:00:00-04:00","Mandarin",13.5,"µg/m³","US"
"380","2022-10-05T21:00:00-04:00","TECUMSEH",9.9,"µg/m³","US"
"381","2022-10-05T21:00:00-04:00","Sycamore",8.6,"µg/m³","US"
"382","2022-10-05T18:00:00-07:00","Sweet Home - Fire De",12.9,"µg/m³","US"
"383","2022-10-05T18:00:00-07:00","Sunrise Acres",4.8,"µg/m³","US"
"384","2022-10-05T18:00:00-07:00","Sunnyside-S 16th",26.8,"µg/m³","US"
"385","2022-10-05T18:00:00-07:00","Camp Pendleton",9.2,"µg/m³","US"
"386","2022-10-05T20:00:00-05:00","Marshall",7,"µg/m³","US"
"387","2022-10-05T21:00:00-04:00","Cannons Lane",9.6,"µg/m³","US"
"388","2022-10-05T21:00:00-04:00","Cape Romain",5.7,"µg/m³","US"
"389","2022-10-05T20:00:00-05:00","Capitol",21.8,"µg/m³","US"
"390","2022-10-05T21:00:00-04:00","Mayo Clinic",10.2,"µg/m³","US"
"391","2022-10-05T20:00:00-05:00","McAlester",15.6,"µg/m³","US"
"392","2022-10-05T21:00:00-04:00","McDonough",12.2,"µg/m³","US"
"393","2022-10-05T21:00:00-04:00","McMillan Reservoir",6,"µg/m³","US"
"394","2022-10-05T20:00:00-05:00","St. Paul-Harding H.S",17,"µg/m³","US"
"395","2022-10-05T20:00:00-05:00","St. Michael",13.4,"µg/m³","US"
"396","2022-10-05T19:00:00-06:00","St. Lukes Meridian",9,"µg/m³","US"
"397","2022-10-05T18:00:00-07:00","Cave Junction Forest",8,"µg/m³","US"
"398","2022-10-05T20:00:00-05:00","St. Cloud",16.9,"µg/m³","US"
"399","2022-10-05T21:00:00-04:00","St. Catharines",2,"µg/m³","CA"
"400","2022-10-05T20:00:00-05:00","Cedar Bluff",5.8,"µg/m³","US"
"401","2022-10-05T20:00:00-05:00","Merced",13,"µg/m³","MX"
"402","2022-10-05T18:00:00-07:00","Mesa 2 /Nipomo",7,"µg/m³","US"
"403","2022-10-05T18:00:00-07:00","Mesa-Pepoit Way (tem",10.5,"µg/m³","US"
"404","2022-10-05T22:00:00-03:00","Cerro Navia",22,"µg/m³","CL"
"405","2022-10-05T21:00:00-04:00","Millington",2,"µg/m³","US"
"406","2022-10-05T20:00:00-05:00","Minneapolis-Near Roa",14,"µg/m³","US"
"407","2022-10-05T20:00:00-05:00","Minneapolis-Phillips",15.4,"µg/m³","US"
"408","2022-10-05T18:00:00-07:00","Mira Loma - Van Bure",18.2,"µg/m³","US"
"409","2022-10-05T18:00:00-07:00","Chehalis-Market Blvd",9.2,"µg/m³","US"
"410","2022-10-05T21:00:00-04:00","Chesterfield",1.5,"µg/m³","US"
"411","2022-10-05T20:00:00-05:00","Moore",19.1,"µg/m³","US"
"412","2022-10-05T18:00:00-07:00","Moscow",10,"µg/m³","US"
"413","2022-10-05T18:00:00-07:00","Moses Lake-Balsam St",9.6,"µg/m³","US"
"414","2022-10-05T18:00:00-07:00","Mt Vernon-S 2nd St",11.8,"µg/m³","US"
"415","2022-10-05T20:00:00-05:00","Muscatine, High Scho",8,"µg/m³","US"
"416","2022-10-05T18:00:00-07:00","Children's Park Site",9,"µg/m³","US"
"417","2022-10-05T21:00:00-04:00","Chippewa",6.2,"µg/m³","US"
"418","2022-10-05T21:00:00-04:00","Springfield Fire St1",13.4,"µg/m³","US"
"419","2022-10-05T20:00:00-05:00","Cicero Liberty",15.9,"µg/m³","US"
"420","2022-10-05T18:00:00-07:00","Spokane-Monroe St.",11.7,"µg/m³","US"
"421","2022-10-05T20:00:00-05:00","City Park",5.3,"µg/m³","US"
"422","2022-10-05T18:00:00-07:00","Clarkston-13th St",13.3,"µg/m³","US"
"423","2022-10-05T21:00:00-04:00","NCORE",3.9,"µg/m³","US"
"424","2022-10-05T20:00:00-05:00","NCORE",7,"µg/m³","US"
"425","2022-10-05T17:00:00-08:00","NCore",4,"µg/m³","US"
"426","2022-10-05T21:00:00-04:00","NEW",5.2,"µg/m³","US"
"427","2022-10-05T21:00:00-04:00","New Garden",3.6,"µg/m³","US"
"428","2022-10-05T19:00:00-06:00","Socorro Hueco C49",4.8,"µg/m³","US"
"429","2022-10-05T19:00:00-06:00","Smithfield",5.5,"µg/m³","US"
"430","2022-10-05T18:00:00-07:00","Sloughhouse",5,"µg/m³","US"
"431","2022-10-05T18:00:00-07:00","Sisters Forest Servi",7.4,"µg/m³","US"
"432","2022-10-05T18:00:00-07:00","Silverton",16.8,"µg/m³","US"
"433","2022-10-05T21:00:00-04:00","Clemmons Middle",3.5,"µg/m³","US"
"434","2022-10-05T20:00:00-05:00","Clinton C403",19,"µg/m³","US"
"435","2022-10-05T20:00:00-05:00","Clinton, Chancy Park",8.7,"µg/m³","US"
"436","2022-10-05T20:00:00-05:00","Shreveport Airport",20.9,"µg/m³","US"
"437","2022-10-05T18:00:00-07:00","Coachline",6,"µg/m³","US"
"438","2022-10-05T21:00:00-04:00","Shenandoah NP",3.2,"µg/m³","US"
"439","2022-10-05T21:00:00-04:00","Sheffield Elementary",18.9,"µg/m³","US"
"440","2022-10-05T21:00:00-04:00","Colerain",7.7,"µg/m³","US"
"441","2022-10-05T18:00:00-07:00","Sequoia and Kings Ca",10,"µg/m³","US"
"442","2022-10-05T20:00:00-05:00","Seiling",11.4,"µg/m³","US"
"443","2022-10-05T18:00:00-07:00","Sebastopol",4,"µg/m³","US"
"444","2022-10-05T18:00:00-07:00","Seattle-Duwamish",19,"µg/m³","US"
"445","2022-10-05T18:00:00-07:00","Seattle-Beacon Hill",14,"µg/m³","US"
"446","2022-10-05T19:00:00-06:00","Colorado College",4.6,"µg/m³","US"
"447","2022-10-05T18:00:00-07:00","Concord",13,"µg/m³","US"
"448","2022-10-05T21:00:00-04:00","United Ave",7.6,"µg/m³","US"
"449","2022-10-05T20:00:00-05:00","NO. BHAM",4.6,"µg/m³","US"
"450","2022-10-05T21:00:00-04:00","Savannah L&A",11.7,"µg/m³","US"
"451","2022-10-05T21:00:00-04:00","Sault Ste Marie",4,"µg/m³","CA"
"452","2022-10-05T21:00:00-04:00","Cornwall",12,"µg/m³","CA"
"453","2022-10-05T21:00:00-04:00","Cornwall",2.8,"µg/m³","US"
"454","2022-10-05T18:00:00-07:00","Cottage Grove City S",9.5,"µg/m³","US"
"455","2022-10-05T22:00:00-03:00","Coyhaique",20,"µg/m³","CL"
"456","2022-10-05T19:00:00-06:00","Santa Fe Airport",0,"µg/m³","US"
"457","2022-10-05T18:00:00-07:00","Santa Clarita",16.5,"µg/m³","US"
"458","2022-10-05T19:00:00-06:00","Nampa Fire Station",10,"µg/m³","US"
"459","2022-10-05T22:00:00-03:00","Curicó",22,"µg/m³","CL"
"460","2022-10-05T20:00:00-05:00","Healdton",11.7,"µg/m³","US"
"461","2022-10-05T21:00:00-04:00","DEARBORN",15.1,"µg/m³","US"
"462","2022-10-05T18:00:00-07:00","Sandpoint U of I",13,"µg/m³","US"
"463","2022-10-05T18:00:00-07:00","San Rafael",4,"µg/m³","US"
"464","2022-10-05T18:00:00-07:00","San Pablo - Rumrill",6,"µg/m³","US"
"465","2022-10-05T18:00:00-07:00","San Jose - Knox Ave",9,"µg/m³","US"
"466","2022-10-05T18:00:00-07:00","San Francisco",3,"µg/m³","US"
"467","2022-10-05T20:00:00-05:00","San Antonio Old Hwy9",14.8,"µg/m³","US"
"468","2022-10-05T20:00:00-05:00","San Agust�n",7,"µg/m³","MX"
"469","2022-10-05T21:00:00-04:00","Near Road",5.3,"µg/m³","US"
"470","2022-10-05T21:00:00-04:00","FLINT",9.2,"µg/m³","US"
"471","2022-10-05T18:00:00-07:00","Salem - State Hospit",19.9,"µg/m³","US"
"472","2022-10-05T21:00:00-04:00","New Albany",4.3,"µg/m³","US"
"473","2022-10-05T21:00:00-04:00","State College",5.7,"µg/m³","US"
"474","2022-10-05T20:00:00-05:00","DECATUR",12,"µg/m³","US"
"475","2022-10-05T18:00:00-07:00","Nipomo Mesa CDF",5,"µg/m³","US"
"476","2022-10-05T18:00:00-07:00","Eugene - Amazon Park",14.2,"µg/m³","US"
"477","2022-10-05T21:00:00-04:00","North Bay",6,"µg/m³","CA"
"478","2022-10-05T18:00:00-07:00","North Bend-North Ben",40.3,"µg/m³","US"
"479","2022-10-05T18:00:00-07:00","North Delta",10.4,"µg/m³","CA"
"480","2022-10-05T20:00:00-05:00","SHELBY FARMS",8.6,"µg/m³","US"
"481","2022-10-05T21:00:00-04:00","SENEY",8.9,"µg/m³","US"
"482","2022-10-05T21:00:00-04:00","SEAFORD",4.4,"µg/m³","US"
"483","2022-10-05T20:00:00-05:00","North OKC",11.6,"µg/m³","US"
"484","2022-10-05T21:00:00-04:00","Scranton",6.6,"µg/m³","US"
"485","2022-10-05T19:00:00-06:00","Hawthorne",5.4,"µg/m³","US"
"486","2022-10-05T20:00:00-05:00","Estaci�n San Juanico",14.2,"µg/m³","MX"
"487","2022-10-05T20:00:00-05:00","Hattiesburg",13.4,"µg/m³","US"
"488","2022-10-05T18:00:00-07:00","Rose Elementary",6,"µg/m³","US"
"489","2022-10-05T18:00:00-07:00","Rosalia-Josephine St",9.6,"µg/m³","US"
"490","2022-10-05T19:00:00-06:00","Roosevelt",3.4,"µg/m³","US"
"491","2022-10-05T18:00:00-07:00","Rocky Point Park",8.3,"µg/m³","CA"
"492","2022-10-05T21:00:00-04:00","Rockville",2,"µg/m³","US"
"493","2022-10-05T20:00:00-05:00","Rochester",10.9,"µg/m³","US"
"494","2022-10-05T21:00:00-04:00","3A-PM2.5",8.2,"µg/m³","US"
"495","2022-10-05T18:00:00-07:00","Ritzville-Alder St",8,"µg/m³","US"
"496","2022-10-05T20:00:00-05:00","OWENPRI",8.3,"µg/m³","US"
"497","2022-10-05T19:00:00-06:00","Rexburg PM25",6.4,"µg/m³","US"
"498","2022-10-05T18:00:00-07:00","Oakland",7,"µg/m³","US"
"499","2022-10-05T18:00:00-07:00","Oakland West",4,"µg/m³","US"
"500","2022-10-05T18:00:00-07:00","Oakridge - Willamett",18.7,"µg/m³","US"
"501","2022-10-05T18:00:00-07:00","Reseda",14.9,"µg/m³","US"
"502","2022-10-05T21:00:00-04:00","Hartford",4,"µg/m³","US"
"503","2022-10-05T18:00:00-07:00","Redwood City",5,"µg/m³","US"
"504","2022-10-05T20:00:00-05:00","Red Lake Nation",18,"µg/m³","US"
"505","2022-10-05T21:00:00-04:00","Danbury",3.9,"µg/m³","US"
"506","2022-10-05T21:00:00-04:00","Erie",18.8,"µg/m³","US"
"507","2022-10-05T19:00:00-06:00","Erda",3.8,"µg/m³","US"
"508","2022-10-05T20:00:00-05:00","Davenport, 10th & Vi",7.1,"µg/m³","US"
"509","2022-10-05T18:00:00-07:00","Omak-Colville Tribe",12,"µg/m³","US"
"510","2022-10-05T21:00:00-04:00","Sinclair",9.6,"µg/m³","US"
"511","2022-10-05T18:00:00-07:00","Dayton-W Main",8,"µg/m³","US"
"512","2022-10-05T19:00:00-06:00","Del Norte",3.6,"µg/m³","US"
"513","2022-10-05T18:00:00-07:00","Ranchos",3,"µg/m³","US"
"514","2022-10-05T20:00:00-05:00","Emmetsburg, ILCC",15,"µg/m³","US"
"515","2022-10-05T20:00:00-05:00","Ely",9,"µg/m³","US"
"516","2022-10-05T19:00:00-06:00","Denver - CAMP - 2105",7.2,"µg/m³","US"
"517","2022-10-05T18:00:00-07:00","Ellensburg-Ruby St",42,"µg/m³","US"
"518","2022-10-05T18:00:00-07:00","Elk Grove",9,"µg/m³","US"
"519","2022-10-05T20:00:00-05:00","Detroit Lakes",15,"µg/m³","US"
"520","2022-10-05T20:00:00-05:00","Devils Lake",6.4,"µg/m³","US"
"521","2022-10-05T22:00:00-03:00","Osorno",48,"µg/m³","CL"
"522","2022-10-05T21:00:00-04:00","Rutland",9.8,"µg/m³","US"
"523","2022-10-05T22:00:00-03:00","El Bosque",22,"µg/m³","CL"
"524","2022-10-05T21:00:00-04:00","Dorset",10,"µg/m³","CA"
"525","2022-10-05T21:00:00-04:00","Ottawa",9,"µg/m³","CA"
"526","2022-10-05T20:00:00-05:00","ROLAND",9,"µg/m³","US"
"527","2022-10-05T21:00:00-04:00","Edgewood",2,"µg/m³","US"
"528","2022-10-05T20:00:00-05:00","Eau Claire",8.9,"µg/m³","US"
"529","2022-10-05T20:00:00-05:00","East St. Louis",9.3,"µg/m³","US"
"530","2022-10-05T21:00:00-04:00","East HS",11.9,"µg/m³","US"
"531","2022-10-05T21:00:00-04:00","East Hartford",3.9,"µg/m³","US"
"532","2022-10-05T21:00:00-04:00","EAST VINTON ELEMENTA",3.2,"µg/m³","US"
"533","2022-10-05T21:00:00-04:00","PIKE2001",4,"µg/m³","US"
"534","2022-10-05T21:00:00-04:00","Indpls-W.18th St",28.2,"µg/m³","US"
"535","2022-10-05T20:00:00-05:00","El Do Springs",9.2,"µg/m³","US"
"536","2022-10-05T21:00:00-04:00","Erie",9.6,"µg/m³","US"
"537","2022-10-05T22:00:00-03:00","Quilicura",18,"µg/m³","CL"
"538","2022-10-05T20:00:00-05:00","POTAWATOMI",8.3,"µg/m³","US"
"539","2022-10-05T18:00:00-07:00","Pullman-Dexter Ave",9.1,"µg/m³","US"
"540","2022-10-05T18:00:00-07:00","PRG Plaza 400",19.9,"µg/m³","CA"
"541","2022-10-05T22:00:00-03:00","Puente Alto",22,"µg/m³","CL"
"542","2022-10-05T22:00:00-03:00","Pudahuel",19,"µg/m³","CL"
"543","2022-10-06T03:00:00+02:00","Utrecht-Griftpark",0.6101,"µg/m³","NL"
"544","2022-10-06T03:00:00+02:00","Utrecht-Kardinaal de Jongweg",6.94678,"µg/m³","NL"
"545","2022-10-06T03:00:00+02:00","Breukelen-Snelweg",2.83078,"µg/m³","NL"
"546","2022-10-06T03:00:00+02:00","Breda-Tilburgseweg",6.53224,"µg/m³","NL"
"547","2022-10-06T03:00:00+02:00","Breda-Bastenakenstraat",8.20902,"µg/m³","NL"
"548","2022-10-05T20:00:00-05:00","PUENTE PIEDRA",52.77,"µg/m³","PE"
"549","2022-10-06T03:00:00+02:00","Badhoevedorp-Sloterweg",-999,"µg/m³","NL"
"550","2022-10-06T03:00:00+02:00","Wieringerwerf-Medemblikkerweg",-2.44652,"µg/m³","NL"
"551","2022-10-06T03:00:00+02:00","Groningen-Nijensteinheerd",-0.76582,"µg/m³","NL"
"552","2022-10-05T20:00:00-05:00","VILLA MARIA DEL TRIUNFO",27.35,"µg/m³","PE"
"553","2022-10-05T20:00:00-05:00","CARABAYLLO",47.34,"µg/m³","PE"
"554","2022-10-06T03:00:00+02:00","Nijmegen-Ruyterstraat",5.12986,"µg/m³","NL"
"555","2022-10-06T03:00:00+02:00","Heerlen-Jamboreepad",5.3582,"µg/m³","NL"
"556","2022-10-06T03:00:00+02:00","Nijmegen-Graafseweg",2.13204,"µg/m³","NL"
"557","2022-10-06T03:00:00+02:00","Amsterdam-Einsteinweg",-999,"µg/m³","NL"
"558","2022-10-06T03:00:00+02:00","Hoek v. Holland-Berghaven",-999,"µg/m³","NL"
"559","2022-10-06T03:00:00+02:00","Amsterdam-Van Diemenstraat",-999,"µg/m³","NL"
"560","2022-10-06T03:00:00+02:00","Rotterdam Zuid-Pleinweg",-999,"µg/m³","NL"
"561","2022-10-05T22:00:00-03:00","21 de mayo",30,"µg/m³","CL"
"562","2022-10-06T03:00:00+02:00","Rotterdam Zuid-Zwartewaalstraat",-999,"µg/m³","NL"
"563","2022-10-06T03:00:00+02:00","Rotterdam-Bentinckplein",2.4819,"µg/m³","NL"
"564","2022-10-06T03:00:00+02:00","Rotterdam-Schiedamsevest",-998,"µg/m³","NL"
"565","2022-10-05T20:00:00-05:00","SAN MARTIN DE PORRES",28.7,"µg/m³","PE"
"566","2022-10-06T03:00:00+02:00","Vredepeel-Vredeweg",2.52502,"µg/m³","NL"
"567","2022-10-06T03:00:00+02:00","Enschede-Winkelhorst.",3.27864,"µg/m³","DE"
"568","2022-10-06T03:00:00+02:00","Amsterdam-Westerpark",-999,"µg/m³","NL"
"569","2022-10-06T03:00:00+02:00","Wijk aan Zee-Burgemeester Rothestraat",-999,"µg/m³","NL"
"570","2022-10-06T03:00:00+02:00","Velsen-Staalstraat",-999,"µg/m³","NL"
"571","2022-10-06T03:00:00+02:00","Amsterdam-Vondelpark",-999,"µg/m³","NL"
"572","2022-10-06T03:00:00+02:00","Amsterdam-Stadhouderskade",-999,"µg/m³","NL"
"573","2022-10-06T03:00:00+02:00","Maassluis-Kwartellaan",-999,"µg/m³","NL"
"574","2022-10-05T22:00:00-03:00","Linares",22,"µg/m³","CL"
"575","2022-10-05T20:00:00-05:00","SANTA ANITA",50.55,"µg/m³","PE"
"576","2022-10-05T20:00:00-05:00","SAN BORJA",26.19,"µg/m³","PE"
"577","2022-10-06T03:00:00+02:00","Zaandam-Wagenschotpad",-999,"µg/m³","NL"
"578","2022-10-06T03:00:00+02:00","IJmuiden-Kanaaldijk",-999,"µg/m³","NL"
"579","2022-10-06T03:00:00+02:00","Ridderkerk-Hogeweg",-999,"µg/m³","NL"
"580","2022-10-05T22:00:00-03:00","Coquimbo",14,"µg/m³","CL"
"581","2022-10-06T03:00:00+02:00","Biest Houtakker-Biestsestraat",8.56672,"µg/m³","NL"
"582","2022-10-05T22:00:00-03:00","Estación Centro",13,"µg/m³","CL"
"583","2022-10-06T03:00:00+02:00","Den Haag-Rebecquestraat",4.04304,"µg/m³","NL"
"584","2022-10-06T03:00:00+02:00","Cabauw-Wielsekade",3.70788,"µg/m³","NL"
"585","2022-10-06T03:00:00+02:00","Schiedam-Alphons Arienstraat",-999,"µg/m³","NL"
"586","2022-10-05T20:00:00-05:00","CAMPO DE MARTE",20.51,"µg/m³","PE"
"587","2022-10-06T03:00:00+02:00","Beverwijk West-Creutzberglaan",-999,"µg/m³","NL"
"588","2022-10-06T03:00:00+02:00","Amsterdam-Hoogtij",-999,"µg/m³","NL"
"589","2022-10-06T03:00:00+02:00","Kollumerwaard-Hooge Zuidwal",2.83176,"µg/m³","NL"
"590","2022-10-06T03:00:00+02:00","Veldhoven-Europalaan",5.4023,"µg/m³","NL"
"591","2022-10-06T02:00:00+01:00","Warrington",2,"µg/m³","GB"
"592","2022-10-06T02:00:00+01:00","Cardiff Centre",10,"µg/m³","GB"
"593","2022-10-06T02:00:00+01:00","Nottingham Centre",5,"µg/m³","GB"
"594","2022-10-06T12:00:00+11:00","Bathurst",0.5,"µg/m³","AU"
"595","2022-10-06T02:00:00+01:00","Stanford-le-Hope Roadside",5,"µg/m³","GB"
"596","2022-10-06T02:00:00+01:00","Norwich Lakenfields",3,"µg/m³","GB"
"597","2022-10-06T02:00:00+01:00","Coventry Allesley",3,"µg/m³","GB"
"598","2022-10-06T02:00:00+01:00","Salford Eccles",3,"µg/m³","GB"
"599","2022-10-06T02:00:00+01:00","Leicester University",3,"µg/m³","GB"
"600","2022-10-06T02:00:00+01:00","Preston",3,"µg/m³","GB"
"601","2022-10-06T12:00:00+11:00","Singleton",0,"µg/m³","AU"
"602","2022-10-06T12:00:00+11:00","Wallsend",1.3,"µg/m³","AU"
"603","2022-10-06T02:00:00+01:00","Southend-on-Sea",4,"µg/m³","GB"
"604","2022-10-06T02:00:00+01:00","Wirral Tranmere",3,"µg/m³","GB"
"605","2022-10-06T02:00:00+01:00","Leamington Spa Rugby Road",3,"µg/m³","GB"
"606","2022-10-06T02:00:00+01:00","Saltash Callington Road",2,"µg/m³","GB"
"607","2022-10-06T02:00:00+01:00","Leamington Spa",3,"µg/m³","GB"
"608","2022-10-06T12:00:00+11:00","Wollongong",3.8,"µg/m³","AU"
"609","2022-10-06T12:00:00+11:00","Wyong",3.4,"µg/m³","AU"
"610","2022-10-06T02:00:00+01:00","Hull Freetown",3,"µg/m³","GB"
"611","2022-10-06T02:00:00+01:00","Port Talbot Margam",8,"µg/m³","GB"
"612","2022-10-06T02:00:00+01:00","York Fishergate",2,"µg/m³","GB"
"613","2022-10-06T02:00:00+01:00","Chilbolton Observatory",4,"µg/m³","GB"
"614","2022-10-06T02:00:00+01:00","Derry Rosemount",6,"µg/m³","GB"
"615","2022-10-06T12:00:00+11:00","Richmond",0.4,"µg/m³","AU"
"616","2022-10-06T02:00:00+01:00","Chesterfield Roadside",2,"µg/m³","GB"
"617","2022-10-06T02:00:00+01:00","Auchencorth Moss",1,"µg/m³","GB"
"618","2022-10-06T02:00:00+01:00","Chesterfield Loundsley Green",2,"µg/m³","GB"
"619","2022-10-06T02:00:00+01:00","Chepstow A48",7,"µg/m³","GB"
"620","2022-10-06T02:00:00+01:00","Reading New Town",2,"µg/m³","GB"
"621","2022-10-06T02:00:00+01:00","Rochester Stoke",4,"µg/m³","GB"
"622","2022-10-06T02:00:00+01:00","Edinburgh St Leonards",2,"µg/m³","GB"
"623","2022-10-06T02:00:00+01:00","Manchester Piccadilly",4,"µg/m³","GB"
"624","2022-10-06T02:00:00+01:00","Swansea Roadside",8,"µg/m³","GB"
"625","2022-10-06T02:00:00+01:00","Stoke-on-Trent Centre",2,"µg/m³","GB"
"626","2022-10-06T02:00:00+01:00","Oxford St Ebbes",4,"µg/m³","GB"
"627","2022-10-06T06:30:00+05:30","Sector-6, Panchkula - HSPCB ",21.09,"µg/m³","IN"
"628","2022-10-06T06:30:00+05:30","Solapur, Solapur - MPCB",24.45,"µg/m³","IN"
"629","2022-10-05T18:00:00-07:00","Ashland Fire Dept",10.6,"µg/m³","US"
"630","2022-10-05T21:00:00-04:00","Spruce Pine",6,"µg/m³","US"
"631","2022-10-05T18:00:00-07:00","NCORE - Bishop",4.1,"µg/m³","US"
"632","2022-10-06T03:00:00+02:00","FR33302",9.1,"µg/m³","FR"
"633","2022-10-06T03:00:00+02:00","FR36021",5.2,"µg/m³","FR"
"634","2022-10-06T03:00:00+02:00","FR30036",5.3,"µg/m³","FR"
"635","2022-10-06T03:00:00+02:00","FR08016",8.2,"µg/m³","FR"
"636","2022-10-05T22:00:00-03:00","Balneario Curanilahue",37,"µg/m³","CL"
"637","2022-10-06T03:00:00+02:00","Leiret",0.970419,"µg/m³","NO"
"638","2022-10-06T03:00:00+02:00","HR0015A",5.9,"µg/m³","HR"
"639","2022-10-06T04:00:00+03:00","FI00280",0.6545547,"µg/m³","FI"
"640","2022-10-06T03:00:00+02:00","DEBY004",12.59,"µg/m³","DE"
"641","2022-10-06T03:00:00+02:00","DEBY001",7.83,"µg/m³","DE"
"642","2022-10-06T03:00:00+02:00","DENI068",3.55021,"µg/m³","DE"
"643","2022-10-06T03:00:00+02:00","DENI070",3.87793,"µg/m³","DE"
"644","2022-10-06T03:00:00+02:00","DESH008",1.5,"µg/m³","DE"
